ABC Data
SA	IA	FZ	FY	TSTC	FX	SR	P
-7.7	0	-1500	4477.18713683505	55	0	0	55.2
-7.6	0	-1500	4464.95273277621	55	0	0	55.2
-7.5	0	-1500	4451.24918192723	55	0	0	55.2
-7.4	0	-1500	4436.07935159365	55	0	0	55.2
-7.3	0	-1500	4419.44663343303	55	0	0	55.2
-7.2	0	-1500	4401.35494353129	55	0	0	55.2
-7.1	0	-1500	4381.8087222607	55	0	0	55.2
-7	0	-1500	4360.81293391898	55	0	0	55.2
-6.9	0	-1500	4338.37306614879	55	0	0	55.2
-6.8	0	-1500	4314.49512913725	55	0	0	55.2
-6.7	0	-1500	4289.18565459491	55	0	0	55.2
-6.6	0	-1500	4262.45169451401	55	0	0	55.2
-6.5	0	-1500	4234.30081970585	55	0	0	55.2
-6.4	0	-1500	4204.74111811713	55	0	0	55.2
-6.3	0	-1500	4173.78119292545	55	0	0	55.2
-6.2	0	-1500	4141.43016041397	55	0	0	55.2
-6.1	0	-1500	4107.69764762561	55	0	0	55.2
-6	0	-1500	4072.59378979724	55	0	0	55.2
-5.9	0	-1500	4036.12922757416	55	0	0	55.2
-5.8	0	-1500	3998.31510400572	55	0	0	55.2
-5.7	0	-1500	3959.16306132269	55	0	0	55.2
-5.6	0	-1500	3918.68523749717	55	0	0	55.2
-5.5	0	-1500	3876.89426258625	55	0	0	55.2
-5.4	0	-1500	3833.80325486013	55	0	0	55.2
-5.3	0	-1500	3789.42581671623	55	0	0	55.2
-5.2	0	-1500	3743.77603038038	55	0	0	55.2
-5.1	0	-1500	3696.8684533966	55	0	0	55.2
-5	0	-1500	3648.71811390691	55	0	0	55.2
-4.9	0	-1500	3599.34050572298	55	0	0	55.2
-4.8	0	-1500	3548.75158319115	55	0	0	55.2
-4.7	0	-1500	3496.96775585285	55	0	0	55.2
-4.6	0	-1500	3444.00588290229	55	0	0	55.2
-4.5	0	-1500	3389.88326744362	55	0	0	55.2
-4.4	0	-1500	3334.61765054958	55	0	0	55.2
-4.3	0	-1500	3278.22720512407	55	0	0	55.2
-4.2	0	-1500	3220.73052957102	55	0	0	55.2
-4.1	0	-1500	3162.14664127201	55	0	0	55.2
-4	0	-1500	3102.49496987533	55	0	0	55.2
-3.9	0	-1500	3041.79535039913	55	0	0	55.2
-3.8	0	-1500	2980.06801615152	55	0	0	55.2
-3.7	0	-1500	2917.33359147049	55	0	0	55.2
-3.6	0	-1500	2853.61308428677	55	0	0	55.2
-3.5	0	-1500	2788.92787851262	55	0	0	55.2
-3.4	0	-1500	2723.29972625978	55	0	0	55.2
-3.3	0	-1500	2656.75073989003	55	0	0	55.2
-3.2	0	-1500	2589.30338390152	55	0	0	55.2
-3.1	0	-1500	2520.98046665458	55	0	0	55.2
-3	0	-1500	2451.80513194041	55	0	0	55.2
-2.9	0	-1500	2381.80085039649	55	0	0	55.2
-2.8	0	-1500	2310.99141077227	55	0	0	55.2
-2.7	0	-1500	2239.40091104911	55	0	0	55.2
-2.6	0	-1500	2167.0537494184	55	0	0	55.2
-2.5	0	-1500	2093.97461512166	55	0	0	55.2
-2.4	0	-1500	2020.18847915698	55	0	0	55.2
-2.3	0	-1500	1945.72058485568	55	0	0	55.2
-2.2	0	-1500	1870.59643833361	55	0	0	55.2
-2.1	0	-1500	1794.84179882123	55	0	0	55.2
-2	0	-1500	1718.48266887692	55	0	0	55.2
-1.9	0	-1500	1641.54528448794	55	0	0	55.2
-1.8	0	-1500	1564.05610506342	55	0	0	55.2
-1.7	0	-1500	1486.04180332413	55	0	0	55.2
-1.6	0	-1500	1407.52925509342	55	0	0	55.2
-1.5	0	-1500	1328.54552899408	55	0	0	55.2
-1.4	0	-1500	1249.11787605598	55	0	0	55.2
-1.3	0	-1500	1169.27371923891	55	0	0	55.2
-1.2	0	-1500	1089.04064287584	55	0	0	55.2
-1.1	0	-1500	1008.4463820411	55	0	0	55.2
-0.999999999999998	0	-1500	927.518811848685	55	0	0	55.2
-0.899999999999999	0	-1500	846.285936685348	55	0	0	55.2
-0.799999999999999	0	-1500	764.775879383695	55	0	0	55.2
-0.699999999999999	0	-1500	683.016870340139	55	0	0	55.2
-0.6	0	-1500	601.037236582832	55	0	0	55.2
-0.499999999999998	0	-1500	518.865390794612	55	0	0	55.2
-0.399999999999999	0	-1500	436.529820296089	55	0	0	55.2
-0.299999999999999	0	-1500	354.059075993957	55	0	0	55.2
-0.199999999999999	0	-1500	271.48176129971	55	0	0	55.2
-0.0999999999999996	0	-1500	188.826521023886	55	0	0	55.2
1.77635683940025e-15	0	-1500	106.122030251031	55	0	0	55.2
0.100000000000001	0	-1500	23.3969830353986	55	0	0	55.2
0.200000000000001	0	-1500	-59.3199332050191	55	0	0	55.2
0.300000000000001	0	-1500	-142.000060062249	55	0	0	55.2
0.4	0	-1500	-224.614755906104	55	0	0	55.2
0.500000000000002	0	-1500	-307.135404224753	55	0	0	55.2
0.600000000000001	0	-1500	-389.533424607962	55	0	0	55.2
0.700000000000001	0	-1500	-471.780283713936	55	0	0	55.2
0.800000000000001	0	-1500	-553.847506214772	55	0	0	55.2
0.9	0	-1500	-635.706685715554	55	0	0	55.2
1	0	-1500	-717.329495642137	55	0	0	55.2
1.1	0	-1500	-798.687700092678	55	0	0	55.2
1.2	0	-1500	-879.753164648015	55	0	0	55.2
1.3	0	-1500	-960.497867135961	55	0	0	55.2
1.4	0	-1500	-1040.89390834469	55	0	0	55.2
1.5	0	-1500	-1120.91352268033	55	0	0	55.2
1.6	0	-1500	-1200.52908876398	55	0	0	55.2
1.7	0	-1500	-1279.71313996337	55	0	0	55.2
1.8	0	-1500	-1358.43837485441	55	0	0	55.2
1.9	0	-1500	-1436.67766760792	55	0	0	55.2
2	0	-1500	-1514.40407829689	55	0	0	55.2
2.1	0	-1500	-1591.59086311971	55	0	0	55.2
2.2	0	-1500	-1668.21148453461	55	0	0	55.2
2.3	0	-1500	-1744.23962130105	55	0	0	55.2
2.4	0	-1500	-1819.64917842334	55	0	0	55.2
2.5	0	-1500	-1894.41429699226	55	0	0	55.2
2.6	0	-1500	-1968.50936392016	55	0	0	55.2
2.7	0	-1500	-2041.90902156536	55	0	0	55.2
2.8	0	-1500	-2114.58817724153	55	0	0	55.2
2.9	0	-1500	-2186.52201260788	55	0	0	55.2
3	0	-1500	-2257.68599293605	55	0	0	55.2
3.1	0	-1500	-2328.05587624965	55	0	0	55.2
3.2	0	-1500	-2397.60772233246	55	0	0	55.2
3.3	0	-1500	-2466.31790160137	55	0	0	55.2
3.4	0	-1500	-2534.16310384025	55	0	0	55.2
3.5	0	-1500	-2601.12034679094	55	0	0	55.2
3.6	0	-1500	-2667.16698459774	55	0	0	55.2
3.7	0	-1500	-2732.28071610168	55	0	0	55.2
3.8	0	-1500	-2796.43959298123	55	0	0	55.2
3.9	0	-1500	-2859.62202773577	55	0	0	55.2
4	0	-1500	-2921.80680150868	55	0	0	55.2
4.1	0	-1500	-2982.97307174661	55	0	0	55.2
4.2	0	-1500	-3043.10037969187	55	0	0	55.2
4.3	0	-1500	-3102.16865770474	55	0	0	55.2
4.4	0	-1500	-3160.15823641277	55	0	0	55.2
4.5	0	-1500	-3217.04985168408	55	0	0	55.2
4.6	0	-1500	-3272.824651422	55	0	0	55.2
4.7	0	-1500	-3327.46420217803	55	0	0	55.2
4.8	0	-1500	-3380.95049558085	55	0	0	55.2
4.9	0	-1500	-3433.26595457856	55	0	0	55.2
5	0	-1500	-3484.39343949185	55	0	0	55.2
5.1	0	-1500	-3534.31625387575	55	0	0	55.2
5.2	0	-1500	-3583.01815018773	55	0	0	55.2
5.3	0	-1500	-3630.48333525994	55	0	0	55.2
5.4	0	-1500	-3676.69647557375	55	0	0	55.2
5.5	0	-1500	-3721.64270233439	55	0	0	55.2
5.6	0	-1500	-3765.30761634415	55	0	0	55.2
5.7	0	-1500	-3807.67729267218	55	0	0	55.2
5.8	0	-1500	-3848.73828511949	55	0	0	55.2
5.9	0	-1500	-3888.47763047746	55	0	0	55.2
6	0	-1500	-3926.88285257857	55	0	0	55.2
6.1	0	-1500	-3963.94196613806	55	0	0	55.2
6.2	0	-1500	-3999.64348038525	55	0	0	55.2
6.3	0	-1500	-4033.97640248353	55	0	0	55.2
6.4	0	-1500	-4066.930240738	55	0	0	55.2
6.5	0	-1500	-4098.49500758993	55	0	0	55.2
6.6	0	-1500	-4128.66122239726	55	0	0	55.2
6.7	0	-1500	-4157.41991400046	55	0	0	55.2
6.8	0	-1500	-4184.76262307334	55	0	0	55.2
6.9	0	-1500	-4210.6814042582	55	0	0	55.2
7	0	-1500	-4235.16882808515	55	0	0	55.2
7.1	0	-1500	-4258.21798267535	55	0	0	55.2
7.2	0	-1500	-4279.82247522792	55	0	0	55.2
7.3	0	-1500	-4299.97643329079	55	0	0	55.2
7.4	0	-1500	-4318.6745058153	55	0	0	55.2
7.5	0	-1500	-4335.91186399507	55	0	0	55.2
7.6	0	-1500	-4351.68420188911	55	0	0	55.2
7.7	0	-1500	-4365.98773682991	55	0	0	55.2
7.8	0	-1500	-4378.8192096169	55	0	0	55.2
7.9	0	-1500	-4390.1758844958	55	0	0	55.2
8	0	-1500	-4400.05554892486	55	0	0	55.2
8.1	0	-1500	-4408.45651312855	55	0	0	55.2
8.2	0	-1500	-4415.37760943987	55	0	0	55.2
8.3	0	-1500	-4420.81819143212	55	0	0	55.2
8.4	0	-1500	-4424.77813284141	55	0	0	55.2
8.5	0	-1500	-4427.25782628106	55	0	0	55.2
8.6	0	-1500	-4428.25818174927	55	0	0	55.2
8.7	0	-1500	-4427.78062493148	55	0	0	55.2
8.8	0	-1500	-4425.82709529893	55	0	0	55.2
8.9	0	-1500	-4422.40004400499	55	0	0	55.2
9	0	-1500	-4417.50243158109	55	0	0	55.2
9.1	0	-1500	-4411.13772543393	55	0	0	55.2
9.2	0	-1500	-4403.30989714595	55	0	0	55.2
9.3	0	-1500	-4394.02341958089	55	0	0	55.2
9.4	0	-1500	-4383.28326379676	55	0	0	55.2
9.5	0	-1500	-4371.09489576804	55	0	0	55.2
9.6	0	-1500	-4357.46427291968	55	0	0	55.2
9.7	0	-1500	-4342.39784047489	55	0	0	55.2
9.8	0	-1500	-4325.90252761937	55	0	0	55.2
9.9	0	-1500	-4307.98574348435	55	0	0	55.2
10	0	-1500	-4288.6553729509	55	0	0	55.2
10.1	0	-1500	-4267.91977227831	55	0	0	55.2
10.2	0	-1500	-4245.78776455913	55	0	0	55.2
10.3	0	-1500	-4222.26863500359	55	0	0	55.2
10.4	0	-1500	-4197.37212605639	55	0	0	55.2
10.5	0	-1500	-4171.10843234861	55	0	0	55.2
10.6	0	-1500	-4143.48819548778	55	0	0	55.2
10.7	0	-1500	-4114.52249868918	55	0	0	55.2
10.8	0	-1500	-4084.22286125135	55	0	0	55.2
10.9	0	-1500	-4052.60123287911	55	0	0	55.2
11	0	-1500	-4019.66998785715	55	0	0	55.2
11.1	0	-1500	-3985.4419190776	55	0	0	55.2
11.2	0	-1500	-3949.93023192482	55	0	0	55.2
11.3	0	-1500	-3913.14853802072	55	0	0	55.2
11.4	0	-1500	-3875.11084883423	55	0	0	55.2
11.5	0	-1500	-3835.83156915818	55	0	0	55.2
11.6	0	-1500	-3795.32549045723	55	0	0	55.2
11.7	0	-1500	-3753.60778409032	55	0	0	55.2
11.8	0	-1500	-3710.69399441135	55	0	0	55.2
11.9	0	-1500	-3666.60003175159	55	0	0	55.2
12	0	-1500	-3621.34216528761	55	0	0	55.2
-12.1	4	-1500	3505.25828824635	55	0	0	55.2
-12	4	-1500	3552.84336677262	55	0	0	55.2
-11.9	4	-1500	3599.83302816735	55	0	0	55.2
-11.8	4	-1500	3646.20452312886	55	0	0	55.2
-11.7	4	-1500	3691.93505913457	55	0	0	55.2
-11.6	4	-1500	3737.00181273612	55	0	0	55.2
-11.5	4	-1500	3781.38194209331	55	0	0	55.2
-11.4	4	-1500	3825.05259974025	55	0	0	55.2
-11.3	4	-1500	3867.99094557688	55	0	0	55.2
-11.2	4	-1500	3910.17416007864	55	0	0	55.2
-11.1	4	-1500	3951.57945771672	55	0	0	55.2
-11	4	-1500	3992.18410058091	55	0	0	55.2
-10.9	4	-1500	4031.965412197	55	0	0	55.2
-10.8	4	-1500	4070.90079152974	55	0	0	55.2
-10.7	4	-1500	4108.96772716299	55	0	0	55.2
-10.6	4	-1500	4146.14381164718	55	0	0	55.2
-10.5	4	-1500	4182.40675600501	55	0	0	55.2
-10.4	4	-1500	4217.73440438509	55	0	0	55.2
-10.3	4	-1500	4252.10474885359	55	0	0	55.2
-10.2	4	-1500	4285.49594431308	55	0	0	55.2
-10.1	4	-1500	4317.88632353788	55	0	0	55.2
-10	4	-1500	4349.25441231478	55	0	0	55.2
-9.9	4	-1500	4379.57894467752	55	0	0	55.2
-9.8	4	-1500	4408.8388782235	55	0	0	55.2
-9.7	4	-1500	4437.01340950055	55	0	0	55.2
-9.6	4	-1500	4464.08198945166	55	0	0	55.2
-9.5	4	-1500	4490.02433890493	55	0	0	55.2
-9.4	4	-1500	4514.82046409623	55	0	0	55.2
-9.3	4	-1500	4538.45067221132	55	0	0	55.2
-9.2	4	-1500	4560.8955869343	55	0	0	55.2
-9.1	4	-1500	4582.13616398901	55	0	0	55.2
-9	4	-1500	4602.15370665964	55	0	0	55.2
-8.9	4	-1500	4620.92988127667	55	0	0	55.2
-8.8	4	-1500	4638.4467326543	55	0	0	55.2
-8.7	4	-1500	4654.68669946504	55	0	0	55.2
-8.6	4	-1500	4669.63262953718	55	0	0	55.2
-8.5	4	-1500	4683.2677950607	55	0	0	55.2
-8.4	4	-1500	4695.57590768707	55	0	0	55.2
-8.3	4	-1500	4706.54113350817	55	0	0	55.2
-8.2	4	-1500	4716.14810789966	55	0	0	55.2
-8.1	4	-1500	4724.38195021389	55	0	0	55.2
-8	4	-1500	4731.22827830746	55	0	0	55.2
-7.9	4	-1500	4736.67322288854	55	0	0	55.2
-7.8	4	-1500	4740.70344166895	55	0	0	55.2
-7.7	4	-1500	4743.30613330598	55	0	0	55.2
-7.6	4	-1500	4744.46905111912	55	0	0	55.2
-7.5	4	-1500	4744.18051656668	55	0	0	55.2
-7.4	4	-1500	4742.42943246737	55	0	0	55.2
-7.3	4	-1500	4739.20529595222	55	0	0	55.2
-7.2	4	-1500	4734.49821113191	55	0	0	55.2
-7.1	4	-1500	4728.29890146494	55	0	0	55.2
-7	4	-1500	4720.59872181218	55	0	0	55.2
-6.9	4	-1500	4711.38967016343	55	0	0	55.2
-6.8	4	-1500	4700.66439902169	55	0	0	55.2
-6.7	4	-1500	4688.4162264312	55	0	0	55.2
-6.6	4	-1500	4674.63914663536	55	0	0	55.2
-6.5	4	-1500	4659.32784035096	55	0	0	55.2
-6.4	4	-1500	4642.47768464523	55	0	0	55.2
-6.3	4	-1500	4624.08476240276	55	0	0	55.2
-6.2	4	-1500	4604.14587136916	55	0	0	55.2
-6.1	4	-1500	4582.65853275916	55	0	0	55.2
-6	4	-1500	4559.62099941664	55	0	0	55.2
-5.9	4	-1500	4535.03226351485	55	0	0	55.2
-5.8	4	-1500	4508.89206378508	55	0	0	55.2
-5.7	4	-1500	4481.20089226262	55	0	0	55.2
-5.6	4	-1500	4451.96000053907	55	0	0	55.2
-5.5	4	-1500	4421.1714055107	55	0	0	55.2
-5.4	4	-1500	4388.83789461263	55	0	0	55.2
-5.3	4	-1500	4354.96303052927	55	0	0	55.2
-5.2	4	-1500	4319.55115537195	55	0	0	55.2
-5.1	4	-1500	4282.6073943149	55	0	0	55.2
-5	4	-1500	4244.13765868133	55	0	0	55.2
-4.9	4	-1500	4204.14864847207	55	0	0	55.2
-4.8	4	-1500	4162.64785432922	55	0	0	55.2
-4.7	4	-1500	4119.64355892838	55	0	0	55.2
-4.6	4	-1500	4075.14483779308	55	0	0	55.2
-4.5	4	-1500	4029.16155952581	55	0	0	55.2
-4.4	4	-1500	3981.7043854507	55	0	0	55.2
-4.3	4	-1500	3932.78476866304	55	0	0	55.2
-4.2	4	-1500	3882.414952482	55	0	0	55.2
-4.1	4	-1500	3830.60796830301	55	0	0	55.2
-4	4	-1500	3777.37763284706	55	0	0	55.2
-3.9	4	-1500	3722.73854480487	55	0	0	55.2
-3.8	4	-1500	3666.70608087421	55	0	0	55.2
-3.7	4	-1500	3609.2963911897	55	0	0	55.2
-3.6	4	-1500	3550.52639414446	55	0	0	55.2
-3.5	4	-1500	3490.41377060434	55	0	0	55.2
-3.4	4	-1500	3428.97695751529	55	0	0	55.2
-3.3	4	-1500	3366.23514090585	55	0	0	55.2
-3.2	4	-1500	3302.20824828673	55	0	0	55.2
-3.1	4	-1500	3236.91694045057	55	0	0	55.2
-3	4	-1500	3170.3826026753	55	0	0	55.2
-2.9	4	-1500	3102.62733533535	55	0	0	55.2
-2.8	4	-1500	3033.67394392549	55	0	0	55.2
-2.7	4	-1500	2963.54592850285	55	0	0	55.2
-2.6	4	-1500	2892.2674725532	55	0	0	55.2
-2.5	4	-1500	2819.86343128812	55	0	0	55.2
-2.4	4	-1500	2746.35931938071	55	0	0	55.2
-2.3	4	-1500	2671.78129814762	55	0	0	55.2
-2.2	4	-1500	2596.15616218612	55	0	0	55.2
-2.1	4	-1500	2519.51132547542	55	0	0	55.2
-2	4	-1500	2441.87480695224	55	0	0	55.2
-1.9	4	-1500	2363.27521557087	55	0	0	55.2
-1.8	4	-1500	2283.74173485891	55	0	0	55.2
-1.7	4	-1500	2203.30410698027	55	0	0	55.2
-1.6	4	-1500	2121.99261631763	55	0	0	55.2
-1.5	4	-1500	2039.83807258708	55	0	0	55.2
-1.4	4	-1500	1956.87179349826	55	0	0	55.2
-1.3	4	-1500	1873.12558697377	55	0	0	55.2
-1.2	4	-1500	1788.63173294224	55	0	0	55.2
-1.1	4	-1500	1703.42296471984	55	0	0	55.2
-0.999999999999998	4	-1500	1617.53244999555	55	0	0	55.2
-0.899999999999999	4	-1500	1530.99377143599	55	0	0	55.2
-0.799999999999999	4	-1500	1443.84090692597	55	0	0	55.2
-0.699999999999999	4	-1500	1356.10820946152	55	0	0	55.2
-0.6	4	-1500	1267.83038671238	55	0	0	55.2
-0.499999999999998	4	-1500	1179.04248027144	55	0	0	55.2
-0.399999999999999	4	-1500	1089.77984460892	55	0	0	55.2
-0.299999999999999	4	-1500	1000.07812574962	55	0	0	55.2
-0.199999999999999	4	-1500	909.973239691517	55	0	0	55.2
-0.0999999999999996	4	-1500	819.501350584713	55	0	0	55.2
1.77635683940025e-15	4	-1500	728.698848689824	55	0	0	55.2
0.100000000000001	4	-1500	637.6023281351	55	0	0	55.2
0.200000000000001	4	-1500	546.248564491952	55	0	0	55.2
0.300000000000001	4	-1500	454.67449218871	55	0	0	55.2
0.4	4	-1500	362.917181782648	55	0	0	55.2
0.500000000000002	4	-1500	271.013817110438	55	0	0	55.2
0.600000000000001	4	-1500	179.001672337434	55	0	0	55.2
0.700000000000001	4	-1500	86.9180889261872	55	0	0	55.2
0.800000000000001	4	-1500	-5.1995479666025	55	0	0	55.2
0.9	4	-1500	-97.3147481661158	55	0	0	55.2
1	4	-1500	-189.393825477084	55	0	0	55.2
1.1	4	-1500	-281.403636687665	55	0	0	55.2
1.2	4	-1500	-373.311053117074	55	0	0	55.2
1.3	4	-1500	-465.082967576836	55	0	0	55.2
1.4	4	-1500	-556.686301340667	55	0	0	55.2
1.5	4	-1500	-648.088011125736	55	0	0	55.2
1.6	4	-1500	-739.255096088065	55	0	0	55.2
1.7	4	-1500	-830.15460483485	55	0	0	55.2
1.8	4	-1500	-920.753642456378	55	0	0	55.2
1.9	4	-1500	-1011.01937758031	55	0	0	55.2
2	4	-1500	-1100.91904945095	55	0	0	55.2
2.1	4	-1500	-1190.41997503625	55	0	0	55.2
2.2	4	-1500	-1279.48955616509	55	0	0	55.2
2.3	4	-1500	-1368.09528669749	55	0	0	55.2
2.4	4	-1500	-1456.20475973032	55	0	0	55.2
2.5	4	-1500	-1543.785674841	55	0	0	55.2
2.6	4	-1500	-1630.80584537172	55	0	0	55.2
2.7	4	-1500	-1717.23320575661	55	0	0	55.2
2.8	4	-1500	-1803.03581889422	55	0	0	55.2
2.9	4	-1500	-1888.18188356777	55	0	0	55.2
3	4	-1500	-1972.63974191531	55	0	0	55.2
3.1	4	-1500	-2056.37788695216	55	0	0	55.2
3.2	4	-1500	-2139.36497014776	55	0	0	55.2
3.3	4	-1500	-2221.56980905904	55	0	0	55.2
3.4	4	-1500	-2302.96139502243	55	0	0	55.2
3.5	4	-1500	-2383.50890090639	55	0	0	55.2
3.6	4	-1500	-2463.18168892649	55	0	0	55.2
3.7	4	-1500	-2541.94931852483	55	0	0	55.2
3.8	4	-1500	-2619.78155431558	55	0	0	55.2
3.9	4	-1500	-2696.64837409826	55	0	0	55.2
4	4	-1500	-2772.51997694052	55	0	0	55.2
4.1	4	-1500	-2847.36679133177	55	0	0	55.2
4.2	4	-1500	-2921.15948340919	55	0	0	55.2
4.3	4	-1500	-2993.86896525737	55	0	0	55.2
4.4	4	-1500	-3065.46640328296	55	0	0	55.2
4.5	4	-1500	-3135.92322666524	55	0	0	55.2
4.6	4	-1500	-3205.21113588388	55	0	0	55.2
4.7	4	-1500	-3273.30211132464	55	0	0	55.2
4.8	4	-1500	-3340.16842196394	55	0	0	55.2
4.9	4	-1500	-3405.78263413287	55	0	0	55.2
5	4	-1500	-3470.11762036146	55	0	0	55.2
5.1	4	-1500	-3533.14656830327	55	0	0	55.2
5.2	4	-1500	-3594.8429897412	55	0	0	55.2
5.3	4	-1500	-3655.18072967411	55	0	0	55.2
5.4	4	-1500	-3714.13397548486	55	0	0	55.2
5.5	4	-1500	-3771.67726618938	55	0	0	55.2
5.6	4	-1500	-3827.78550176673	55	0	0	55.2
5.7	4	-1500	-3882.43395256976	55	0	0	55.2
5.8	4	-1500	-3935.59826881593	55	0	0	55.2
5.9	4	-1500	-3987.25449015759	55	0	0	55.2
6	4	-1500	-4037.37905533101	55	0	0	55.2
6.1	4	-1500	-4085.94881188324	55	0	0	55.2
6.2	4	-1500	-4132.94102597555	55	0	0	55.2
6.3	4	-1500	-4178.33339226241	55	0	0	55.2
6.4	4	-1500	-4222.10404384438	55	0	0	55.2
6.5	4	-1500	-4264.23156229351	55	0	0	55.2
6.6	4	-1500	-4304.69498774924	55	0	0	55.2
6.7	4	-1500	-4343.47382908307	55	0	0	55.2
6.8	4	-1500	-4380.54807412979	55	0	0	55.2
6.9	4	-1500	-4415.89819998287	55	0	0	55.2
7	4	-1500	-4449.50518335167	55	0	0	55.2
7.1	4	-1500	-4481.35051097767	55	0	0	55.2
7.2	4	-1500	-4511.41619010681	55	0	0	55.2
7.3	4	-1500	-4539.68475901496	55	0	0	55.2
7.4	4	-1500	-4566.13929758315	55	0	0	55.2
7.5	4	-1500	-4590.76343791913	55	0	0	55.2
7.6	4	-1500	-4613.54137502143	55	0	0	55.2
7.7	4	-1500	-4634.45787748223	55	0	0	55.2
7.8	4	-1500	-4653.49829822472	55	0	0	55.2
7.9	4	-1500	-4670.6485852707	55	0	0	55.2
8	4	-1500	-4685.89529253386	55	0	0	55.2
8.1	4	-1500	-4699.22559063396	55	0	0	55.2
8.2	4	-1500	-4710.62727772685	55	0	0	55.2
8.3	4	-1500	-4720.08879034519	55	0	0	55.2
8.4	4	-1500	-4727.59921424431	55	0	0	55.2
8.5	4	-1500	-4733.14829524761	55	0	0	55.2
8.6	4	-1500	-4736.7264500855	55	0	0	55.2
8.7	4	-1500	-4738.32477722172	55	0	0	55.2
8.8	4	-1500	-4737.93506766066	55	0	0	55.2
8.9	4	-1500	-4735.54981572907	55	0	0	55.2
9	4	-1500	-4731.16222982511	55	0	0	55.2
9.1	4	-1500	-4724.76624312787	55	0	0	55.2
9.2	4	-1500	-4716.35652425973	55	0	0	55.2
9.3	4	-1500	-4705.92848789407	55	0	0	55.2
9.4	4	-1500	-4693.47830530045	55	0	0	55.2
9.5	4	-1500	-4679.00291481909	55	0	0	55.2
9.6	4	-1500	-4662.50003225635	55	0	0	55.2
9.7	4	-1500	-4643.96816119251	55	0	0	55.2
9.8	4	-1500	-4623.40660319308	55	0	0	55.2
9.9	4	-1500	-4600.81546791441	55	0	0	55.2
10	4	-1500	-4576.19568309434	55	0	0	55.2
10.1	4	-1500	-4549.54900441826	55	0	0	55.2
10.2	4	-1500	-4520.87802525058	55	0	0	55.2
10.3	4	-1500	-4490.18618622175	55	0	0	55.2
10.4	4	-1500	-4457.47778466023	55	0	0	55.2
10.5	4	-1500	-4422.75798385898	55	0	0	55.2
10.6	4	-1500	-4386.03282216558	55	0	0	55.2
10.7	4	-1500	-4347.30922188483	55	0	0	55.2
10.8	4	-1500	-4306.59499798268	55	0	0	55.2
10.9	4	-1500	-4263.89886657974	55	0	0	55.2
11	4	-1500	-4219.23045322277	55	0	0	55.2
11.1	4	-1500	-4172.60030092205	55	0	0	55.2
11.2	4	-1500	-4124.0198779424	55	0	0	55.2
11.3	4	-1500	-4073.50158533542	55	0	0	55.2
11.4	4	-1500	-4021.05876420038	55	0	0	55.2
11.5	4	-1500	-3966.70570266065	55	0	0	55.2
11.6	4	-1500	-3910.4576425429	55	0	0	55.2
11.7	4	-1500	-3852.33078574558	55	0	0	55.2
11.8	4	-1500	-3792.34230028328	55	0	0	55.2
11.9	4	-1500	-3730.51032599345	55	0	0	55.2
12	4	-1500	-3666.85397989137	55	0	0	55.2
-12	0	-250	823.827388033003	55	0	0	82.7
-11.9	0	-250	830.489232687123	55	0	0	82.7
-11.8	0	-250	836.952914508833	55	0	0	82.7
-11.7	0	-250	843.216502977753	55	0	0	82.7
-11.6	0	-250	849.278113772723	55	0	0	82.7
-11.5	0	-250	855.135909488977	55	0	0	82.7
-11.4	0	-250	860.788100343729	55	0	0	82.7
-11.3	0	-250	866.232944869859	55	0	0	82.7
-11.2	0	-250	871.468750597394	55	0	0	82.7
-11.1	0	-250	876.49387472247	55	0	0	82.7
-11	0	-250	881.306724763485	55	0	0	82.7
-10.9	0	-250	885.90575920413	55	0	0	82.7
-10.8	0	-250	890.289488123011	55	0	0	82.7
-10.7	0	-250	894.456473809568	55	0	0	82.7
-10.6	0	-250	898.405331366007	55	0	0	82.7
-10.5	0	-250	902.134729294949	55	0	0	82.7
-10.4	0	-250	905.643390072532	55	0	0	82.7
-10.3	0	-250	908.930090706682	55	0	0	82.7
-10.2	0	-250	911.993663280276	55	0	0	82.7
-10.1	0	-250	914.832995478948	55	0	0	82.7
-10	0	-250	917.44703110326	55	0	0	82.7
-9.9	0	-250	919.83477056499	55	0	0	82.7
-9.8	0	-250	921.995271367279	55	0	0	82.7
-9.7	0	-250	923.9276485684	55	0	0	82.7
-9.6	0	-250	925.6310752289	55	0	0	82.7
-9.5	0	-250	927.104782841882	55	0	0	82.7
-9.4	0	-250	928.348061746196	55	0	0	82.7
-9.3	0	-250	929.360261522319	55	0	0	82.7
-9.2	0	-250	930.140791370697	55	0	0	82.7
-9.1	0	-250	930.689120472347	55	0	0	82.7
-9	0	-250	931.004778331505	55	0	0	82.7
-8.9	0	-250	931.087355100127	55	0	0	82.7
-8.8	0	-250	930.936501884034	55	0	0	82.7
-8.7	0	-250	930.551931030538	55	0	0	82.7
-8.6	0	-250	929.933416397348	55	0	0	82.7
-8.5	0	-250	929.080793602593	55	0	0	82.7
-8.4	0	-250	927.993960255785	55	0	0	82.7
-8.3	0	-250	926.672876169579	55	0	0	82.7
-8.2	0	-250	925.117563552154	55	0	0	82.7
-8.1	0	-250	923.328107180096	55	0	0	82.7
-8	0	-250	921.304654551614	55	0	0	82.7
-7.9	0	-250	919.047416019987	55	0	0	82.7
-7.8	0	-250	916.556664907098	55	0	0	82.7
-7.7	0	-250	913.832737596947	55	0	0	82.7
